177;23;18;1;100;2014-11-30 00:00:00;2015-01-30 00:00:00
178;23;18;2;100;2014-11-30 00:00:00;2015-01-30 00:00:00
179;23;18;3;100;2014-11-30 00:00:00;2015-01-30 00:00:00
180;23;18;4;50;2014-11-30 00:00:00;2015-01-30 00:00:00
181;23;18;5;50;2014-11-30 00:00:00;2015-01-30 00:00:00
182;23;18;6;1;2014-11-30 00:00:00;2015-01-30 00:00:00
183;23;18;7;1;2014-11-30 00:00:00;2015-01-30 00:00:00
184;23;18;8;1;2014-11-30 00:00:00;2015-01-30 00:00:00
185;24;15;1;100;2014-11-30 00:00:00;2015-01-30 00:00:00
186;24;15;2;100;2014-11-30 00:00:00;2015-01-30 00:00:00
187;24;15;3;100;2014-11-30 00:00:00;2015-01-30 00:00:00
188;24;15;4;50;2014-11-30 00:00:00;2015-01-30 00:00:00
189;24;15;5;50;2014-11-30 00:00:00;2015-01-30 00:00:00
190;24;15;6;1;2014-11-30 00:00:00;2015-01-30 00:00:00
191;24;15;7;1;2014-11-30 00:00:00;2015-01-30 00:00:00
192;24;15;8;1;2014-11-30 00:00:00;2015-01-30 00:00:00
193;25;29;1;100;2014-11-30 00:00:00;2015-01-30 00:00:00
194;25;29;2;100;2014-11-30 00:00:00;2015-01-30 00:00:00
195;25;29;3;100;2014-11-30 00:00:00;2015-01-30 00:00:00
196;25;29;4;50;2014-11-30 00:00:00;2015-01-30 00:00:00
197;25;29;5;50;2014-11-30 00:00:00;2015-01-30 00:00:00
198;25;29;6;1;2014-11-30 00:00:00;2015-01-30 00:00:00
199;25;29;7;1;2014-11-30 00:00:00;2015-01-30 00:00:00
200;25;29;8;1;2014-11-30 00:00:00;2015-01-30 00:00:00
201;26;31;1;100;2014-11-30 00:00:00;2015-01-30 00:00:00
202;26;31;2;100;2014-11-30 00:00:00;2015-01-30 00:00:00
203;26;31;3;100;2014-11-30 00:00:00;2015-01-30 00:00:00
204;26;31;4;50;2014-11-30 00:00:00;2015-01-30 00:00:00
205;26;31;5;50;2014-11-30 00:00:00;2015-01-30 00:00:00
206;26;31;6;1;2014-11-30 00:00:00;2015-01-30 00:00:00
207;26;31;7;1;2014-11-30 00:00:00;2015-01-30 00:00:00
208;26;31;8;1;2014-11-30 00:00:00;2015-01-30 00:00:00
209;27;12;1;100;2014-11-30 00:00:00;2015-01-30 00:00:00
210;27;12;2;100;2014-11-30 00:00:00;2015-01-30 00:00:00
211;27;12;3;100;2014-11-30 00:00:00;2015-01-30 00:00:00
212;27;12;4;100;2014-11-30 00:00:00;2015-01-30 00:00:00
213;27;12;5;100;2014-11-30 00:00:00;2015-01-30 00:00:00
214;27;12;6;100;2014-11-30 00:00:00;2015-01-30 00:00:00
215;27;12;7;100;2014-11-30 00:00:00;2015-01-30 00:00:00
216;27;12;8;50;2014-11-30 00:00:00;2015-01-30 00:00:00
217;28;19;1;100;2014-11-30 00:00:00;2015-01-30 00:00:00
218;28;19;2;50;2014-11-30 00:00:00;2015-01-30 00:00:00
219;28;19;3;100;2014-11-30 00:00:00;2015-01-30 00:00:00
220;28;19;4;1;2014-11-30 00:00:00;2015-01-30 00:00:00
221;28;19;5;1;2014-11-30 00:00:00;2015-01-30 00:00:00
222;28;19;6;1;2014-11-30 00:00:00;2015-01-30 00:00:00
223;28;19;7;1;2014-11-30 00:00:00;2015-01-30 00:00:00
224;28;19;8;1;2014-11-30 00:00:00;2015-01-30 00:00:00
225;29;6;1;100;2014-11-30 00:00:00;2015-01-30 00:00:00
226;29;6;2;50;2014-11-30 00:00:00;2015-01-30 00:00:00
227;29;6;3;100;2014-11-30 00:00:00;2015-01-30 00:00:00
228;29;6;4;1;2014-11-30 00:00:00;2015-01-30 00:00:00
229;29;6;5;1;2014-11-30 00:00:00;2015-01-30 00:00:00
230;29;6;6;1;2014-11-30 00:00:00;2015-01-30 00:00:00
231;29;6;7;1;2014-11-30 00:00:00;2015-01-30 00:00:00
